Date,mdi
2013-03-29,0.359242935652
2013-03-31,0.536101674536
2013-04-01,1.33916060438
2013-04-02,0.861420090981
2013-04-03,0.469809239166
2013-04-04,1.62857814074
2013-04-07,2.0286295989
2013-04-08,1.54506516395
2013-04-09,1.74795118759
2013-04-10,1.88104246247
2013-04-11,1.37975006116
2013-04-14,1.48005004265
2013-04-15,0.887835985325
2013-04-16,1.12953082364
2013-04-17,0.603760395215
2013-04-18,0.169152578105
2013-04-21,-0.177233172628
2013-04-22,-0.405543752151
2013-04-23,-0.610612434888
2013-04-24,-0.117953359203
2013-04-25,0.150565789731
2013-04-28,0.0686583745574
2013-04-29,-0.183995254401
2013-04-30,0.00288199299486
2013-05-01,-0.279041497535
2013-05-02,-0.500031419959
2013-05-05,-0.709465605404
2013-05-06,-0.734726569137
2013-05-07,-0.890086467312
2013-05-08,-0.992852816042
2013-05-09,-1.16036950982
2013-05-12,-1.28095598271
2013-05-13,-0.784499868632
2013-05-14,-0.97515939784
2013-05-15,-1.12189417883
2013-05-16,-1.2636990986
2013-05-19,-1.36781874442
2013-05-20,-1.46250236775
2013-05-21,-1.30400651811
2013-05-22,-1.40737042906
2013-05-23,-1.15457923188
2013-05-26,-0.778212541484
2013-05-27,-0.96960380469
2013-05-28,-1.16154121765
2013-05-29,-1.30597486409
2013-05-30,-1.45035687103
2013-06-02,-1.54302764988
2013-06-03,-0.913107774591
2013-06-04,-0.100445574626
2013-06-05,-0.354316224023
2013-06-06,-0.603205909063
2013-06-09,-0.842280508217
2013-06-10,-1.04843851944
2013-06-11,-1.21739495759
2013-06-12,-1.31873004727
2013-06-13,-0.0381494597529
2013-06-16,-0.394950156319
2013-06-17,-0.740135500167
2013-06-18,-0.870597285888
2013-06-19,-1.12781957451
2013-06-20,-1.25991791965
2013-06-23,-0.83097816399
2013-06-24,-0.0227060682326
2013-06-25,0.302913653258
2013-06-26,0.665006650048
2013-06-27,0.291599579503
2013-06-30,-0.0177221910988
2013-07-01,-0.33177525131
2013-07-02,-0.568563588035
2013-07-03,-0.730416272852
2013-07-04,-0.317882847233
2013-07-07,-0.525437056969
2013-07-08,-0.676497875666
2013-07-09,-0.853786542113
2013-07-10,-0.989813921015
2013-07-11,-1.10718443002
2013-07-14,-0.823512963062
2013-07-15,0.720125763964
2013-07-16,0.310463662415
2013-07-17,0.8518695755
2013-07-18,0.589674612373
2013-07-21,0.298751560875
2013-07-22,0.667723012174
2013-07-23,0.92522528111
2013-07-24,0.476332989672
2013-07-25,0.222832609481
2013-07-28,-0.0547508698291
2013-07-29,-0.279389205459
2013-07-30,-0.529675726906
2013-07-31,-0.613804476632
2013-08-01,-0.813061779707
2013-08-04,0.358777812417
2013-08-05,0.104141934748
2013-08-06,0.145917872248
2013-08-07,0.288227020124
2013-08-08,0.376221376485
2013-08-11,0.719747727489
2013-08-12,0.337194751364
2013-08-13,0.044460810062
2013-08-14,-0.27055864615
2013-08-15,-0.531109194501
2013-08-18,-0.834936987553
2013-08-19,-0.985050092782
2013-08-20,-1.1487561221
