Date,macds
2016-08-23,0.003527476315831253
2016-08-24,0.002906585264157769
2016-08-25,0.00234937097784298
2016-08-28,0.0018132773025391208
2016-08-29,0.0013774276050300238
2016-08-30,0.0010061367891876039
2016-08-31,0.0007100146216267049
2016-09-01,0.0005255031059397521
2016-09-04,0.00032379088602530896
2016-09-05,0.00010098327353983086
2016-09-06,-2.9497595112991e-05
2016-09-07,-8.957068683562803e-05
2016-09-08,-9.327365786937559e-05
2016-09-11,-0.00012610887920265823
2016-09-12,-0.0001505772626157058
2016-09-13,-0.00021927759928418438
2016-09-14,-0.0002417680255312104
2016-09-15,-0.00020995241600591362
2016-09-18,-0.00012143628628842646
2016-09-19,7.724556047893324e-05
2016-09-20,0.0003532120662835502
2016-09-21,0.0006980534200322383
2016-09-22,0.001058179511395421
2016-09-25,0.0014646855987272577
2016-09-26,0.002005020001236326
2016-09-27,0.002647490188166601
2016-09-28,0.003189946782454749
2016-09-29,0.003604717481751027
2016-10-02,0.003918017948139434
2016-10-03,0.0042105224197136115
2016-10-04,0.004405009742934912
2016-10-05,0.0045209855357310055
2016-10-06,0.0045274135230867095
2016-10-09,0.004538746573169763
2016-10-10,0.004439883578865193
2016-10-11,0.004263584808112872
2016-10-12,0.004084335492394333
2016-10-13,0.0038272217867121026
2016-10-16,0.0035215922661101066
2016-10-17,0.003253250580504793
2016-10-18,0.0030776331406259442
2016-10-19,0.0031015273487274343
2016-10-20,0.0031610218053976843
2016-10-23,0.003320415234256129
2016-10-24,0.0035044348813567834
2016-10-25,0.0038099504219091833
2016-10-26,0.0041923971598282015
2016-10-27,0.004482081292946856
2016-10-31,0.004723290137917854
2016-11-01,0.004950862976477859
